PostID,UserID,PostDateTime,PostContent,Hashtags,PostTopic,Likes,Shares,Comments,UserFollowers,UserFollowing,UserLocation,UserAge,UserGender,SentimentScore
6914,4321,6/24/2023 20:38,Entertainment buzz: A star-studded event lit up the night. #movies,#movies,Entertainment,382,497,244,51893,3515,Danielside,17,Female,-0.91
6915,1570,8/1/2023 20:51,Attended an inspiring tech conference—innovations are on the horizon. #startup,#startup,Technology,706,412,81,5125,1681,Mendezmouth,66,Female,-0.59
6916,1714,26-06-2023 02:16,Political update: Today's debate on election integrity was intense. #policy,#policy,Politics,191,208,130,7864,3456,New Davidstad,50,Female,-0.35
6917,2338,4/14/2023 19:48,Sports update: The championship match had fans on the edge of their seats. #football,#football,Sports,579,177,128,67748,1887,Johnsport,31,Other,-0.71
6918,3286,9/3/2023 20:48,Breaking: A startup's new product is creating major buzz in the tech world. #AI #startup #innovation,"#AI, #startup, #innovation",Technology,900,305,288,69136,4985,East Maria,36,Female,0.33
6919,4305,26-11-2023 07:53,Celebrity update: The latest music release is topping the charts. #movies #music #celebrity,"#movies, #music, #celebrity",Entertainment,753,190,73,95162,1610,Lake Sierra,22,,
6920,3350,28-08-2023 02:25,Incredible performance today—truly a masterclass in sportsmanship. #olympics,#olympics,Sports,601,356,58,31621,93,East Ericview,33,Female,0.23
6921,3654,9/9/2023 0:31,Breaking news: Major policy changes have sparked debates in the parliament. #election #policy #debate,"#election, #policy, #debate",Politics,344,456,71,40492,4742,Garcialand,27,Female,0.29
6922,1990,11/24/2023 16:36,Stay informed: New government policies are reshaping public discourse. #policy #debate,"#policy, #debate",Politics,9,448,159,28907,4167,Josephton,76,Female,-0.11
6923,4724,8/5/2023 16:45,Breaking: A startup's new product is creating major buzz in the tech world. #innovation #AI #startup,"#innovation, #AI, #startup",Technology,263,67,86,62301,4371,Johnsonbury,25,Female,-0.1
6924,1333,1/5/2023 17:13,Breaking: A startup's new product is creating major buzz in the tech world. #AI #startup,"#AI, #startup",Technology,267,326,16,74837,4694,Port Bethany,52,Female,0.16
6925,3160,4/2/2023 21:53,Just watched an amazing movie—highly recommend it to all film lovers. #movies #celebrity #music,"#movies, #celebrity, #music",Entertainment,831,266,88,18113,4519,Lake Leahfort,20,Other,-0.48
6926,2644,20-10-2023 04:12,What a game! That last-minute goal was simply unforgettable. #football #basketball #olympics,"#football, #basketball, #olympics",Sports,629,269,148,11411,1077,Jonesshire,50,Female,-0.96
6927,1361,4/12/2023 12:56,Breaking: A startup's new product is creating major buzz in the tech world. #AI,#AI,Technology,761,361,5,30727,2035,Port Connie,64,Female,0.29
6928,2880,11/11/2023 16:21,Breaking news: Major policy changes have sparked debates in the parliament. #policy #debate #election,"#policy, #debate, #election",Politics,570,466,83,80583,1776,Carterton,14,Female,0.22
6929,3848,8/22/2023 5:44,Breaking: A startup's new product is creating major buzz in the tech world. #startup #innovation,"#startup, #innovation",Technology,194,359,83,9141,882,Edwardsland,34,Female,-0.05
6930,3144,28-11-2023 05:34,Entertainment buzz: A star-studded event lit up the night. #movies #celebrity,"#movies, #celebrity",Entertainment,986,386,249,56613,3443,Tracyton,16,Other,0.75
6931,2981,20-07-2023 04:36,What a game! That last-minute goal was simply unforgettable. #football #olympics #basketball,"#football, #olympics, #basketball",Sports,561,127,153,71896,2636,Bradleyfort,64,Female,0.02
6932,4918,29-11-2023 02:45,What a game! That last-minute goal was simply unforgettable. #basketball #olympics,"#basketball, #olympics",Sports,406,263,71,23406,4517,East Valerie,19,Female,-0.39
6933,3063,1/19/2023 4:42,Tech update: A breakthrough in AI is set to transform the industry. #AI #startup,"#AI, #startup",Technology,295,220,108,43927,1438,Trevinoville,13,Female,0.43
6934,3603,7/10/2023 12:37,Sports update: The championship match had fans on the edge of their seats. #basketball #football #olympics,"#basketball, #football, #olympics",Sports,889,241,111,89186,962,West Sherryland,70,Female,0.92
6935,2977,5/1/2023 10:32,Stay informed: New government policies are reshaping public discourse. #policy #debate #election,"#policy, #debate, #election",Politics,96,484,171,92251,1142,Elizabethtown,74,Female,0.47
6936,1375,5/4/2023 23:38,Breaking news: Major policy changes have sparked debates in the parliament. #policy #debate,"#policy, #debate",Politics,461,243,186,11527,1319,New Michelleland,78,Female,0.82
6937,1741,3/5/2023 21:12,Tech update: A breakthrough in AI is set to transform the industry. #startup,#startup,Technology,638,426,284,98882,807,Christopherport,67,Male,-0.77
6938,1389,11/7/2023 3:12,Tech update: A breakthrough in AI is set to transform the industry. #innovation #AI #startup,"#innovation, #AI, #startup",Technology,757,392,272,34178,1838,Lake Evelyn,25,Male,-0.76
6939,3667,9/12/2023 3:25,Exploring new travel destinations and delicious cuisines—life is an adventure. #health #food,"#health, #food",Lifestyle,86,18,17,78459,2883,Brandonport,40,Male,-0.69
6940,2240,16-07-2023 19:11,Sports update: The championship match had fans on the edge of their seats. #olympics #football,"#olympics, #football",Sports,990,395,167,31313,3812,New Alexander,26,,
6941,4470,6/5/2023 3:41,Incredible performance today—truly a masterclass in sportsmanship. #olympics #basketball #football,"#olympics, #basketball, #football",Sports,76,154,81,84163,3111,Sharonport,15,,
6942,4331,6/5/2023 21:21,Tech update: A breakthrough in AI is set to transform the industry. #startup #innovation,"#startup, #innovation",Technology,888,228,74,63060,2137,Hoodfurt,28,Male,-0.04
6943,1823,1/10/2023 12:11,Living my best life—enjoying every moment and embracing wellness. #travel #health #food,"#travel, #health, #food",Lifestyle,715,367,248,63841,3160,Davidmouth,58,Female,-0.48
6944,3367,24-10-2023 03:19,Breaking news: Major policy changes have sparked debates in the parliament. #debate #policy,"#debate, #policy",Politics,482,57,130,98817,2842,Jeffreyville,15,Other,0.47
6945,3243,13-10-2023 00:44,Political update: Today's debate on election integrity was intense. #policy #debate #election,"#policy, #debate, #election",Politics,145,280,200,59100,4711,South Ronnie,15,Female,0.69
6946,4549,9/27/2023 8:18,Breaking: A startup's new product is creating major buzz in the tech world. #startup #AI,"#startup, #AI",Technology,660,44,295,27307,3293,North Matthew,53,Male,-0.68
6947,1417,12/24/2023 12:19,Exploring new travel destinations and delicious cuisines—life is an adventure. #food,#food,Lifestyle,110,101,67,4036,4447,New Amanda,41,Male,-0.61
6948,4546,8/22/2023 5:22,Exploring new travel destinations and delicious cuisines—life is an adventure. #health #travel,"#health, #travel",Lifestyle,640,47,19,90207,1774,Richardsport,52,Female,-0.32
6949,1606,7/20/2023 13:10,Breaking news: Major policy changes have sparked debates in the parliament. #debate #policy #election,"#debate, #policy, #election",Politics,764,49,270,83414,983,North Laura,31,Male,-0.44
6950,1567,23-03-2023 00:57,Living my best life—enjoying every moment and embracing wellness. #health #food #travel,"#health, #food, #travel",Lifestyle,677,80,92,51875,604,New Marymouth,32,Male,0.06
6951,1543,2/10/2023 11:37,Tech update: A breakthrough in AI is set to transform the industry. #startup,#startup,Technology,296,299,132,18774,53,Richardstad,33,Male,0.51
6952,3278,2/2/2023 23:13,Incredible performance today—truly a masterclass in sportsmanship. #football,#football,Sports,425,58,294,49890,1334,Matthewchester,32,,
6953,1883,9/21/2023 8:55,Lifestyle tips: Small changes can make a big difference in your daily routine. #health #travel,"#health, #travel",Lifestyle,648,160,295,14474,4118,New Katieport,59,Male,-0.58
6954,3568,10/15/2023 12:50,Breaking: A startup's new product is creating major buzz in the tech world. #innovation #AI,"#innovation, #AI",Technology,790,102,134,96228,3670,Kristaburgh,56,Male,-0.65
6955,1702,6/10/2023 20:43,Entertainment buzz: A star-studded event lit up the night. #music #celebrity #movies,"#music, #celebrity, #movies",Entertainment,333,333,32,15417,4555,Christinetown,14,Female,-0.27
6956,4944,6/1/2023 17:26,Exploring new travel destinations and delicious cuisines—life is an adventure. #food #travel,"#food, #travel",Lifestyle,522,411,292,29281,137,Kimberlytown,55,Female,-0.7
6957,2223,12/30/2023 22:22,Living my best life—enjoying every moment and embracing wellness. #travel #health #food,"#travel, #health, #food",Lifestyle,582,273,31,11880,4244,North Kevin,69,Male,-0.82
6958,3893,11/17/2023 11:19,Breaking news: Major policy changes have sparked debates in the parliament. #policy #election #debate,"#policy, #election, #debate",Politics,670,182,42,82159,1690,Hectorville,31,Male,-0.51
6959,3720,4/7/2023 10:58,Breaking news: Major policy changes have sparked debates in the parliament. #debate #election #policy,"#debate, #election, #policy",Politics,727,416,291,74496,266,Michellechester,76,Female,-0.21
6960,2622,10/16/2023 4:06,Breaking: A startup's new product is creating major buzz in the tech world. #AI,#AI,Technology,537,115,280,53094,240,West Michelemouth,58,Male,0.18
6961,3068,1/24/2023 9:37,Celebrity update: The latest music release is topping the charts. #music,#music,Entertainment,797,361,107,20502,1783,Christopherborough,53,Female,0.45
6962,4382,10/28/2023 12:38,Attended an inspiring tech conference—innovations are on the horizon. #AI #innovation #startup,"#AI, #innovation, #startup",Technology,161,398,95,64007,4762,Stephenstad,79,Male,-0.55
6963,3635,3/16/2023 9:18,Living my best life—enjoying every moment and embracing wellness. #food #travel #health,"#food, #travel, #health",Lifestyle,429,444,65,23376,1255,Obrienstad,26,Male,0.64
6964,3945,9/22/2023 12:42,Stay informed: New government policies are reshaping public discourse. #policy #election #debate,"#policy, #election, #debate",Politics,613,266,8,72878,2692,East Nicole,32,Male,-0.93
6965,4724,12/2/2023 19:41,Stay informed: New government policies are reshaping public discourse. #policy #debate,"#policy, #debate",Politics,68,163,229,93157,3280,Coryburgh,47,Male,-0.11
6966,4709,6/8/2023 0:11,Exploring new travel destinations and delicious cuisines—life is an adventure. #health #travel,"#health, #travel",Lifestyle,132,142,220,1152,3356,Vegaberg,37,Female,0.27
6967,2786,20-12-2023 23:38,Entertainment buzz: A star-studded event lit up the night. #music,#music,Entertainment,188,436,277,15500,2897,Huntmouth,16,Female,-0.42
6968,4971,2/10/2023 21:01,Incredible performance today—truly a masterclass in sportsmanship. #olympics #basketball #football,"#olympics, #basketball, #football",Sports,722,317,98,62080,3507,North Jeffrey,69,,
6969,2619,11/16/2023 6:58,Incredible performance today—truly a masterclass in sportsmanship. #football #basketball #olympics,"#football, #basketball, #olympics",Sports,754,303,270,85583,4675,Margaretport,14,,
6970,2457,7/10/2023 2:11,Political update: Today's debate on election integrity was intense. #debate,#debate,Politics,677,93,262,25799,3405,Benitezfort,78,Female,-0.82
6971,3418,11/22/2023 3:42,Stay informed: New government policies are reshaping public discourse. #election #debate,"#election, #debate",Politics,923,249,163,34211,4216,West Jamesberg,33,Male,0.03
6972,2583,12/15/2023 8:26,Breaking news: Major policy changes have sparked debates in the parliament. #election #debate #policy,"#election, #debate, #policy",Politics,921,398,15,82589,2214,Bartlettville,64,Female,-0.96
6973,2914,3/14/2023 17:13,Celebrity update: The latest music release is topping the charts. #music,#music,Entertainment,572,446,168,95030,149,Veronicaland,27,Other,-0.44
6974,1077,4/12/2023 3:34,Attended an inspiring tech conference—innovations are on the horizon. #AI #startup #innovation,"#AI, #startup, #innovation",Technology,873,496,20,61165,649,Pricebury,58,Male,-0.73
6975,4613,9/30/2023 19:09,Tech update: A breakthrough in AI is set to transform the industry. #startup #innovation,"#startup, #innovation",Technology,278,342,27,81898,909,East Erinstad,43,Male,0.25
6976,2308,12/21/2023 21:01,Attended an inspiring tech conference—innovations are on the horizon. #AI #startup #innovation,"#AI, #startup, #innovation",Technology,429,426,82,69552,3941,West Troy,74,Male,-0.5
6977,1647,6/22/2023 7:27,Entertainment buzz: A star-studded event lit up the night. #movies,#movies,Entertainment,624,305,272,74828,2731,West Kara,46,Female,-0.44
6978,3187,3/11/2023 16:40,Incredible performance today—truly a masterclass in sportsmanship. #olympics #basketball #football,"#olympics, #basketball, #football",Sports,541,315,35,35791,2154,Henryton,48,,
6979,1552,12/14/2023 2:39,What a game! That last-minute goal was simply unforgettable. #basketball #football,"#basketball, #football",Sports,834,239,275,47297,2290,Coreymouth,56,Female,-0.51
6980,1997,3/17/2023 10:59,Entertainment buzz: A star-studded event lit up the night. #music,#music,Entertainment,987,58,232,52504,1043,Johnton,75,Male,-0.55
6981,1281,4/5/2023 2:56,Stay informed: New government policies are reshaping public discourse. #policy #election #debate,"#policy, #election, #debate",Politics,160,14,103,60836,3960,South Jacqueline,30,Other,0.4
6982,4633,8/11/2023 6:15,Sports update: The championship match had fans on the edge of their seats. #olympics #basketball,"#olympics, #basketball",Sports,745,284,5,24042,3631,Castilloburgh,57,Male,0.91
6983,2281,9/7/2023 20:54,Lifestyle tips: Small changes can make a big difference in your daily routine. #travel #food #health,"#travel, #food, #health",Lifestyle,898,202,22,69028,1226,Lake Anne,51,Male,-0.02
6984,2846,4/20/2023 20:56,Political update: Today's debate on election integrity was intense. #election,#election,Politics,452,236,169,19101,4175,East Pamela,38,Male,0.2
6985,2383,9/26/2023 21:04,What a game! That last-minute goal was simply unforgettable. #basketball #olympics,"#basketball, #olympics",Sports,888,465,151,28796,3490,East Margaret,36,Male,0.64
6986,3487,10/9/2023 12:58,Exploring new travel destinations and delicious cuisines—life is an adventure. #food,#food,Lifestyle,850,295,243,22419,3512,Jerryberg,70,Male,-0.05
