PostID,UserID,PostDateTime,PostContent,Hashtags,PostTopic,Likes,Shares,Comments,UserFollowers,UserFollowing,UserLocation,UserAge,UserGender,SentimentScore
5260,1081,2023-01-05 21:55:00,Tech update: A breakthrough in AI is set to transform the industry. #innovation #AI,"#innovation, #AI",Technology,974,245,45,11498,3089,Jenningschester,65,Male,-0.46
5261,3903,2023-11-17 14:50:00,Attended an inspiring tech conference—innovations are on the horizon. #startup #innovation,"#startup, #innovation",Technology,482,322,209,95834,2172,New Travis,59,Female,0.3
5262,1878,2023-12-17 02:22:00,Lifestyle tips: Small changes can make a big difference in your daily routine. #health,#health,Lifestyle,835,234,92,81680,1222,Schroederchester,20,Female,-0.35
5263,2545,2023-05-09 12:23:00,Political update: Today's debate on election integrity was intense. #debate #election,"#debate, #election",Politics,171,426,219,87408,4659,Lake Cynthia,20,Female,-0.29
5264,3970,2023-10-14 15:46:00,Exploring new travel destinations and delicious cuisines—life is an adventure. #health #travel,"#health, #travel",Lifestyle,868,271,255,14872,2637,Lake Michael,31,Male,0.56
5265,1011,2023-10-26 08:33:00,Incredible performance today—truly a masterclass in sportsmanship. #basketball #olympics #football,"#basketball, #olympics, #football",Sports,16,98,136,64214,339,Ricardoland,44,Other,-0.47
5266,2286,2023-01-07 04:02:00,Entertainment buzz: A star-studded event lit up the night. #movies #music,"#movies, #music",Entertainment,734,328,230,73536,2278,South Erin,33,Female,0.41
5267,4728,2023-11-30 11:09:00,Tech update: A breakthrough in AI is set to transform the industry. #AI,#AI,Technology,293,34,201,76426,2363,West Alexandra,76,Female,0.01
5268,1448,2023-03-16 15:43:00,Tech update: A breakthrough in AI is set to transform the industry. #startup #AI #innovation,"#startup, #AI, #innovation",Technology,393,338,65,29111,4228,Port Derek,35,Male,-0.75
5269,4263,2023-08-02 06:54:00,Breaking news: Major policy changes have sparked debates in the parliament. #policy #election,"#policy, #election",Politics,821,170,37,50496,1934,North Sara,54,Male,-0.71
5270,1761,2023-12-29 00:45:00,Sports update: The championship match had fans on the edge of their seats. #olympics #basketball #football,"#olympics, #basketball, #football",Sports,497,109,154,66293,3886,South Samantha,47,Female,0.01
5271,4185,2023-02-03 22:38:00,Breaking news: Major policy changes have sparked debates in the parliament. #debate #policy,"#debate, #policy",Politics,218,481,104,83719,1633,Lake Michaelberg,14,Other,-0.59
5272,1025,2023-06-07 14:58:00,Celebrity update: The latest music release is topping the charts. #music #celebrity #movies,"#music, #celebrity, #movies",Entertainment,233,294,254,20940,1719,South Sherry,64,Male,-0.96
5273,2806,2023-09-29 18:11:00,Just watched an amazing movie—highly recommend it to all film lovers. #music #movies,"#music, #movies",Entertainment,389,9,15,55320,2296,New Williamton,29,Female,0.01
5274,4570,2023-09-04 16:50:00,Just watched an amazing movie—highly recommend it to all film lovers. #movies #music #celebrity,"#movies, #music, #celebrity",Entertainment,247,201,78,90067,697,Abbottbury,21,Male,-0.44
5275,3555,2023-03-08 16:51:00,What a game! That last-minute goal was simply unforgettable. #basketball,#basketball,Sports,901,403,12,27719,3204,Mistyshire,64,Male,-0.4
5276,2568,2023-09-12 06:47:00,Celebrity update: The latest music release is topping the charts. #music #movies #celebrity,"#music, #movies, #celebrity",Entertainment,51,256,101,98219,315,Lake Kennethmouth,15,Male,-0.55
5277,1061,2023-04-16 02:25:00,Lifestyle tips: Small changes can make a big difference in your daily routine. #food #travel #health,"#food, #travel, #health",Lifestyle,14,261,151,64358,3538,Robersonport,34,Male,0.84
5278,1228,2023-04-01 06:17:00,Political update: Today's debate on election integrity was intense. #election,#election,Politics,323,180,177,80161,2967,Lake Jessica,66,Male,0.55
5279,2838,2023-03-19 02:38:00,What a game! That last-minute goal was simply unforgettable. #football #olympics,"#football, #olympics",Sports,440,429,86,64000,2828,East Deniseberg,48,Male,0.19
5280,1606,2023-12-14 16:27:00,Incredible performance today—truly a masterclass in sportsmanship. #basketball,#basketball,Sports,111,65,87,45484,68,Wagnerburgh,51,Male,-0.09
5281,2058,2023-06-15 07:55:00,Just watched an amazing movie—highly recommend it to all film lovers. #celebrity,#celebrity,Entertainment,695,293,28,30017,3651,East Kristenfort,30,Male,-0.71
5282,2728,2023-06-18 14:33:00,Stay informed: New government policies are reshaping public discourse. #debate #policy,"#debate, #policy",Politics,871,160,99,71599,4516,Morrisontown,39,Female,0.85
5283,2479,2023-03-09 11:33:00,Political update: Today's debate on election integrity was intense. #policy #election #debate,"#policy, #election, #debate",Politics,6,66,114,88255,3144,Margaretborough,79,Male,0.5
5284,4659,2023-10-26 21:55:00,Just watched an amazing movie—highly recommend it to all film lovers. #movies,#movies,Entertainment,562,99,209,70171,3877,Lake David,25,Male,-0.44
5285,3938,2023-08-02 08:39:00,Breaking news: Major policy changes have sparked debates in the parliament. #election #policy #debate,"#election, #policy, #debate",Politics,825,76,73,56525,4764,South Kayla,29,Female,0.01
5286,2525,2023-08-12 13:33:00,Incredible performance today—truly a masterclass in sportsmanship. #olympics,#olympics,Sports,752,34,134,80216,692,Hendersonville,73,Male,0.87
5287,1760,2023-04-25 06:44:00,Political update: Today's debate on election integrity was intense. #policy #election #debate,"#policy, #election, #debate",Politics,244,462,268,44686,1595,Port Barbarachester,30,Other,0.32
5288,1594,2023-06-28 08:34:00,Stay informed: New government policies are reshaping public discourse. #policy #election,"#policy, #election",Politics,447,44,77,61421,2476,Lisaburgh,29,Female,0.97
5289,4096,2023-03-23 23:40:00,Incredible performance today—truly a masterclass in sportsmanship. #olympics,#olympics,Sports,364,149,124,64496,866,Leeport,68,Other,-0.63
5290,2592,2023-07-09 22:43:00,Attended an inspiring tech conference—innovations are on the horizon. #startup #innovation #AI,"#startup, #innovation, #AI",Technology,366,490,37,67612,2921,Brandontown,60,Male,0.46
5291,2055,2023-06-12 08:57:00,Breaking news: Major policy changes have sparked debates in the parliament. #election,#election,Politics,921,67,268,57189,2187,Mitchelltown,28,Male,-0.7
5292,2854,2023-06-29 22:45:00,Breaking: A startup's new product is creating major buzz in the tech world. #innovation,#innovation,Technology,697,253,105,62372,2241,Brandonton,37,Female,0.38
5293,4083,2023-10-12 22:51:00,Breaking news: Major policy changes have sparked debates in the parliament. #policy #election,"#policy, #election",Politics,286,16,43,47155,2718,New Brian,77,Male,0.84
5294,4390,2023-04-08 02:11:00,Living my best life—enjoying every moment and embracing wellness. #health #food #travel,"#health, #food, #travel",Lifestyle,961,260,224,1037,913,Ramosville,39,Female,0.07
5295,4916,2023-04-08 03:04:00,Celebrity update: The latest music release is topping the charts. #music,#music,Entertainment,603,212,241,87616,4349,Christyville,26,Female,0.53
5296,4675,2023-07-19 17:24:00,Sports update: The championship match had fans on the edge of their seats. #olympics #basketball #football,"#olympics, #basketball, #football",Sports,105,312,152,17773,3677,Johnsonville,62,Female,-0.71
5297,3048,2023-11-04 09:49:00,Sports update: The championship match had fans on the edge of their seats. #basketball #olympics #football,"#basketball, #olympics, #football",Sports,12,255,23,73057,3641,North Jessica,41,Female,0.27
5298,2458,2023-01-23 00:15:00,What a game! That last-minute goal was simply unforgettable. #football #basketball,"#football, #basketball",Sports,145,215,123,48682,3422,Pittmanhaven,40,Male,-0.87
5299,2861,2023-03-07 08:59:00,Exploring new travel destinations and delicious cuisines—life is an adventure. #health #food #travel,"#health, #food, #travel",Lifestyle,477,350,284,29600,1980,Scotthaven,33,Female,-0.93
5300,2159,2023-05-27 10:13:00,Celebrity update: The latest music release is topping the charts. #music #movies,"#music, #movies",Entertainment,630,423,260,57956,2250,Suzannemouth,36,Male,0.27
5301,2219,2023-09-24 22:05:00,Entertainment buzz: A star-studded event lit up the night. #movies #music,"#movies, #music",Entertainment,714,285,145,13053,578,Port Brittany,58,Female,0.15
5302,1132,2023-12-25 11:48:00,Breaking news: Major policy changes have sparked debates in the parliament. #policy #election,"#policy, #election",Politics,652,425,190,67152,4112,Gonzalesport,72,Male,-0.34
5303,1085,2023-10-11 21:56:00,Living my best life—enjoying every moment and embracing wellness. #health #food,"#health, #food",Lifestyle,114,6,164,46440,4484,Mooreburgh,32,Female,0.03
5304,2499,2023-09-29 20:12:00,Sports update: The championship match had fans on the edge of their seats. #football #olympics,"#football, #olympics",Sports,508,496,70,43142,3633,Villanuevamouth,64,Female,0.37
5305,2830,2023-03-27 14:24:00,Lifestyle tips: Small changes can make a big difference in your daily routine. #health,#health,Lifestyle,151,379,200,99808,1582,Janetborough,34,Other,0.29
5306,4862,2023-02-23 01:35:00,Sports update: The championship match had fans on the edge of their seats. #basketball #olympics,"#basketball, #olympics",Sports,56,198,11,71806,605,South Andreaside,28,Female,-0.85
5307,4395,2023-05-04 15:55:00,Attended an inspiring tech conference—innovations are on the horizon. #innovation #startup #AI,"#innovation, #startup, #AI",Technology,381,90,51,26607,3942,West Joseph,33,Female,0.01
5308,2203,2023-10-18 17:53:00,Sports update: The championship match had fans on the edge of their seats. #olympics #basketball #football,"#olympics, #basketball, #football",Sports,156,471,255,2453,2850,Lake Chris,56,Female,0.32
5309,3563,2023-01-09 23:10:00,Just watched an amazing movie—highly recommend it to all film lovers. #music #celebrity #movies,"#music, #celebrity, #movies",Entertainment,951,146,299,12099,980,Villarrealstad,74,Female,0.34
5310,4709,2023-06-08 20:17:00,Stay informed: New government policies are reshaping public discourse. #policy,#policy,Politics,821,424,8,76574,2648,Sampsonburgh,33,Female,0.01
5311,1174,2023-09-05 21:31:00,Breaking: A startup's new product is creating major buzz in the tech world. #startup #innovation,"#startup, #innovation",Technology,132,417,139,63234,4243,New Cynthia,23,Male,0.15
5312,3810,2023-08-14 12:20:00,Political update: Today's debate on election integrity was intense. #election #debate #policy,"#election, #debate, #policy",Politics,162,149,99,680,842,Port Albert,72,Male,0.88
5313,4092,2023-05-11 19:04:00,Stay informed: New government policies are reshaping public discourse. #election #debate #policy,"#election, #debate, #policy",Politics,274,51,136,85349,2519,Riveratown,49,Male,0.96
5314,4044,2023-04-02 03:04:00,Political update: Today's debate on election integrity was intense. #election #policy,"#election, #policy",Politics,694,242,21,73929,4085,Wilkinsview,56,Male,0.5
5315,2975,2023-08-26 19:46:00,Breaking news: Major policy changes have sparked debates in the parliament. #election #debate,"#election, #debate",Politics,76,218,144,70186,4225,Sarahtown,34,Female,-0.28
5316,4176,2023-08-01 00:19:00,Sports update: The championship match had fans on the edge of their seats. #olympics,#olympics,Sports,836,5,160,45348,4433,New Carolynside,78,Female,-0.71
5317,1577,2023-03-10 00:01:00,Lifestyle tips: Small changes can make a big difference in your daily routine. #travel #food,"#travel, #food",Lifestyle,43,457,248,94054,2944,North Sandra,55,Male,0.64
5318,4514,2023-08-05 22:22:00,Sports update: The championship match had fans on the edge of their seats. #football,#football,Sports,717,108,174,62349,1819,Westfort,33,Female,-0.71
5319,2798,2023-05-30 21:32:00,Stay informed: New government policies are reshaping public discourse. #debate #election #policy,"#debate, #election, #policy",Politics,549,350,87,65934,3967,North Corymouth,45,Male,-0.71
5320,3096,2023-07-10 04:15:00,What a game! That last-minute goal was simply unforgettable. #football,#football,Sports,317,408,32,36984,3200,Greenfort,29,Male,0.84
5321,3575,2023-12-08 06:40:00,Incredible performance today—truly a masterclass in sportsmanship. #football #basketball,"#football, #basketball",Sports,533,65,270,16528,4216,Hartmanland,48,Female,0.12
5322,1144,2023-05-12 12:45:00,Lifestyle tips: Small changes can make a big difference in your daily routine. #health,#health,Lifestyle,584,9,282,7747,4408,Padillaland,26,Female,-0.41
5323,4411,2023-04-15 21:51:00,Breaking news: Major policy changes have sparked debates in the parliament. #election #debate #policy,"#election, #debate, #policy",Politics,752,201,225,68179,761,Rachelland,49,Female,0.93
5324,1761,2023-10-04 07:44:00,Sports update: The championship match had fans on the edge of their seats. #olympics #basketball #football,"#olympics, #basketball, #football",Sports,935,281,111,85879,2627,North Terranceshire,43,Female,0.01
5325,4926,2023-08-30 04:44:00,Exploring new travel destinations and delicious cuisines—life is an adventure. #food #travel,"#food, #travel",Lifestyle,153,388,81,70414,4930,Perrytown,16,Male,0.07
5326,2377,2023-11-10 03:05:00,Stay informed: New government policies are reshaping public discourse. #policy #election #debate,"#policy, #election, #debate",Politics,236,213,212,63253,4355,North David,18,Male,-0.34
5327,4146,2023-01-13 15:58:00,Lifestyle tips: Small changes can make a big difference in your daily routine. #food,#food,Lifestyle,892,67,7,80194,4100,Amyton,62,Female,0.35
5328,2825,2023-02-19 18:41:00,Just watched an amazing movie—highly recommend it to all film lovers. #celebrity #movies,"#celebrity, #movies",Entertainment,516,246,133,53646,2214,Nelsonport,50,Male,0.46
5329,1928,2023-06-24 12:23:00,Breaking: A startup's new product is creating major buzz in the tech world. #innovation #AI,"#innovation, #AI",Technology,220,353,117,52804,3198,South Christineside,17,Female,0.42
5330,1793,2023-03-20 05:53:00,Tech update: A breakthrough in AI is set to transform the industry. #innovation #AI #startup,"#innovation, #AI, #startup",Technology,309,326,83,81019,4460,Kellyborough,50,Male,-0.61
5331,2601,2023-06-25 09:58:00,Living my best life—enjoying every moment and embracing wellness. #health,#health,Lifestyle,597,49,257,30133,1996,Kennethshire,36,Female,0.39
5332,2660,2023-12-15 18:22:00,Breaking news: Major policy changes have sparked debates in the parliament. #election,#election,Politics,176,16,242,85175,1622,Kristinefort,30,Female,0.01
5333,1318,2023-03-18 14:57:00,Entertainment buzz: A star-studded event lit up the night. #music #movies,"#music, #movies",Entertainment,770,10,236,85725,4406,East Rebeccastad,44,Female,0.7
